0.0040595,-5.1573e-20,0.0044396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5325e-17,8.1682e-19,-3.2812e-18,1.4592e-18,-8.1314e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00013925,1.2345e-19,0.00082464,-3.0705e-20,0.001206,6.2832e-20,0.00011872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3722e-18,5.228e-21,9.4471e-17,7.1189e-20,2.3212e-18,9.045e-19,-4.8129e-19,4.2306e-20,-4.7949e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.151e-06,-2.7772e-20,-3.174e-05,-1.1156e-19,-0.0031544,-2.1717e-20,-0.0032927,-7.0243e-20,-3.1786e-05,1.6946e-20,2.4815e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5323e-19,4.6742e-20,-7.8115e-19,-3.431e-20,-2.3764e-17,2.0955e-19,-5.4122e-19,-3.8641e-20,1.8766e-18,4.826e-20,2.6944e-19,-4.0309e-20,-1.3109e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0224e-07,-2.1562e-20,-1.9404e-06,2.1533e-20,-3.1947e-05,-2.7455e-20,0.00098611,4.2963e-20,0.00088061,-2.5841e-21,-2.5547e-05,1.2939e-20,-1.6492e-06,6.5688e-21,1.2754e-07,0,0,0,0,0,0,0,0,0,0,0,0
-3.0618e-19,2.7318e-20,-8.6803e-19,-2.0029e-20,-5.1274e-19,-3.5925e-20,2.3284e-18,-1.4262e-18,-8.6681e-20,-1.7243e-18,8.0492e-19,-1.5597e-20,-9.0559e-19,3.2315e-20,3.0557e-19,-3.0694e-20,-9.0757e-20,0,0,0,0,0,0,0,0,0,0
4.4353e-09,-8.2532e-21,-2.0876e-08,2.8332e-20,7.8254e-08,-9.2811e-20,1.0453e-05,6.509e-20,-0.00014949,-3.9983e-20,-0.00010068,-1.4841e-19,7.6593e-06,4.6233e-20,6.692e-08,7.6868e-21,-2.6932e-08,1.0608e-24,-2.2638e-10,0,0,0,0,0,0,0,0
-2.4795e-19,3.221e-21,5.8643e-19,3.2404e-20,2.9566e-19,5.2654e-20,-5.9687e-19,2.8209e-21,-5.0052e-19,-2.586e-20,2.8325e-19,1.1682e-19,-2.255e-19,-1.617e-20,-9.7737e-20,-2.3877e-20,-6.7269e-19,5.3379e-20,-1.9994e-19,-7.9946e-21,2.8348e-19,0,0,0,0,0,0
1.6107e-11,-5.7244e-20,-3.1563e-10,1.4049e-20,2.5375e-09,-1.1051e-20,3.3321e-08,7.3604e-21,-1.3526e-06,-6.7808e-22,1.4745e-05,-4.0726e-20,6.1386e-06,1.9535e-19,-8.8987e-07,-1.1727e-20,3.0968e-08,-5.4259e-21,2.3064e-09,-3.3327e-20,-1.8128e-10,5.9035e-20,5.4098e-11,0,0,0,0
7.6174e-20,-1.0364e-19,1.007e-18,2.045e-20,-2.444e-19,4.2901e-20,-4.6892e-19,-1.5205e-20,3.4757e-20,4.3117e-20,-1.0222e-19,1.757e-18,-4.6939e-19,1.8575e-18,3.3804e-20,-4.2724e-20,-1.2016e-19,-8.5558e-21,-4.2482e-19,1.198e-21,-3.8024e-19,-1.5633e-20,-2.1692e-19,3.9362e-20,-2.6038e-19,0,0
8.0286e-13,-2.0399e-20,-5.8611e-13,1.623e-20,2.0308e-11,-2.6891e-20,-1.0838e-10,7.471e-20,-5.4995e-09,-6.3194e-21,1.0051e-07,-3.1431e-20,-1.0662e-06,-6.4814e-20,-1.8801e-07,1.3744e-19,6.0266e-08,-5.5731e-20,-4.646e-09,4.8727e-20,-4.6609e-11,-3.7383e-20,2.0566e-11,-2.3406e-21,-3.0579e-12,-4.0629e-20,9.7154e-15
